latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year
-33.534,-54.1181,302.2,1.1,1.0,2024-07-30,1804,Aqua,MODIS,51,61.03,286.7,7.0,D,0,2024
-32.6261,-54.2668,302.0,1.1,1.0,2024-07-30,1805,Aqua,MODIS,50,61.03,288.1,6.0,D,0,2024
-32.6646,-54.6326,307.2,1.1,1.0,2024-07-30,1805,Aqua,MODIS,65,61.03,283.9,10.8,D,0,2024
-31.53,-55.0098,301.4,1.1,1.0,2024-07-30,1805,Aqua,MODIS,47,61.03,289.2,5.6,D,0,2024
-30.7663,-57.7335,302.3,1.5,1.2,2024-07-30,1805,Aqua,MODIS,49,61.03,290.8,6.9,D,0,2024
-34.4578,-56.5523,309.5,1.0,1.0,2024-08-02,1828,Aqua,MODIS,63,61.03,296.0,6.3,D,0,2024
-34.0626,-54.6603,328.3,1.2,1.1,2024-08-02,1828,Aqua,MODIS,85,61.03,295.9,31.3,D,0,2024
-34.0648,-54.6731,310.5,1.2,1.1,2024-08-02,1828,Aqua,MODIS,66,61.03,294.9,8.8,D,0,2024
-34.0529,-54.6627,313.6,1.2,1.1,2024-08-02,1828,Aqua,MODIS,71,61.03,295.9,12.3,D,0,2024
-34.0521,-58.0934,314.3,1.0,1.0,2024-08-02,1828,Aqua,MODIS,68,61.03,299.0,8.1,D,0,2024
-34.0537,-58.1041,320.6,1.0,1.0,2024-08-02,1828,Aqua,MODIS,76,61.03,299.7,13.8,D,0,2024
-33.9456,-58.309,320.0,1.0,1.0,2024-08-02,1828,Aqua,MODIS,75,61.03,299.6,13.2,D,0,2024
-33.9472,-58.3198,313.3,1.0,1.0,2024-08-02,1828,Aqua,MODIS,65,61.03,299.3,7.4,D,0,2024
-33.1547,-54.9505,312.9,1.2,1.1,2024-08-02,1828,Aqua,MODIS,70,61.03,296.4,11.5,D,0,2024
-33.6449,-58.017,316.1,1.0,1.0,2024-08-02,1828,Aqua,MODIS,71,61.03,299.6,9.1,D,0,2024
-33.6464,-58.0276,310.9,1.0,1.0,2024-08-02,1828,Aqua,MODIS,62,61.03,299.4,5.2,D,0,2024
-33.4941,-57.3722,310.3,1.0,1.0,2024-08-02,1828,Aqua,MODIS,62,61.03,297.6,6.1,D,0,2024
-32.9589,-54.7169,308.6,1.2,1.1,2024-08-02,1828,Aqua,MODIS,62,61.03,296.1,7.8,D,0,2024
-32.9697,-55.197,310.5,1.2,1.1,2024-08-02,1828,Aqua,MODIS,66,61.03,295.9,9.1,D,0,2024
-32.6908,-54.191,307.2,1.3,1.1,2024-08-02,1828,Aqua,MODIS,59,61.03,295.5,7.3,D,0,2024
-32.4586,-55.1578,306.2,1.2,1.1,2024-08-02,1828,Aqua,MODIS,54,61.03,296.1,5.8,D,0,2024
-32.3487,-54.9375,305.1,1.2,1.1,2024-08-02,1828,Aqua,MODIS,49,61.03,295.1,4.9,D,0,2024
-32.1878,-54.6127,309.5,1.3,1.1,2024-08-02,1828,Aqua,MODIS,64,61.03,295.7,9.5,D,0,2024
-31.4394,-56.1338,308.3,1.1,1.1,2024-08-02,1828,Aqua,MODIS,58,61.03,296.7,6.2,D,0,2024
-30.6525,-56.4764,309.5,1.1,1.1,2024-08-02,1829,Aqua,MODIS,59,61.03,296.8,6.7,D,0,2024
-30.3558,-57.5355,308.6,1.1,1.0,2024-08-03,1307,Terra,MODIS,65,61.03,292.2,7.4,D,0,2024
-30.3576,-57.5245,327.7,1.1,1.0,2024-08-03,1307,Terra,MODIS,85,61.03,292.6,27.2,D,0,2024
-30.9311,-55.5039,323.2,1.0,1.0,2024-08-03,1307,Terra,MODIS,82,61.03,292.4,18.7,D,0,2024
-30.9326,-55.4936,321.8,1.0,1.0,2024-08-03,1307,Terra,MODIS,81,61.03,293.0,17.3,D,0,2024
-30.4094,-57.642,301.5,1.0,1.0,2024-08-09,1818,Aqua,MODIS,43,61.03,286.6,5.0,D,0,2024
-30.4109,-57.6528,302.6,1.1,1.0,2024-08-09,1818,Aqua,MODIS,50,61.03,286.6,5.7,D,0,2024
-33.1652,-54.9164,300.7,1.8,1.3,2024-08-12,1840,Aqua,MODIS,41,61.03,285.7,12.0,D,0,2024
-33.14,-58.1594,312.7,1.2,1.1,2024-08-12,1841,Aqua,MODIS,73,61.03,289.7,14.9,D,0,2024
-32.1805,-57.861,301.1,1.3,1.1,2024-08-12,1841,Aqua,MODIS,45,61.03,289.2,6.5,D,0,2024
-30.5843,-57.4248,312.5,1.4,1.2,2024-08-12,1841,Aqua,MODIS,73,61.03,292.3,18.3,D,0,2024
-30.588,-57.4144,300.5,1.4,1.2,2024-08-12,1841,Aqua,MODIS,35,61.03,290.1,5.6,D,0,2024
-30.5905,-57.4288,305.5,1.4,1.2,2024-08-12,1841,Aqua,MODIS,62,61.03,291.9,10.2,D,0,2024
-34.1686,-57.7549,346.9,1.0,1.0,2024-08-13,1317,Terra,MODIS,95,61.03,286.0,61.0,D,0,2024
-34.107,-57.6461,302.0,3.8,1.8,2024-08-13,1743,Aqua,MODIS,50,61.03,289.9,33.2,D,0,2024
-34.1166,-57.6526,304.2,3.8,1.8,2024-08-13,1743,Aqua,MODIS,58,61.03,289.8,41.7,D,0,2024
-31.9896,-57.6513,301.4,3.8,1.8,2024-08-14,1357,Terra,MODIS,47,61.03,288.7,38.5,D,0,2024
-34.6014,-56.9258,300.9,1.0,1.0,2024-08-14,1823,Aqua,MODIS,0,61.03,287.7,5.3,D,0,2024
-34.0427,-55.155,323.9,1.0,1.0,2024-08-14,1823,Aqua,MODIS,83,61.03,291.7,23.2,D,0,2024
-33.764,-54.6848,302.4,1.1,1.0,2024-08-14,1823,Aqua,MODIS,52,61.03,290.2,4.8,D,0,2024
-33.6364,-55.0429,311.8,1.1,1.0,2024-08-14,1823,Aqua,MODIS,72,61.03,293.0,10.9,D,0,2024
-33.564,-54.8856,303.1,1.1,1.0,2024-08-14,1823,Aqua,MODIS,55,61.03,291.3,5.0,D,0,2024
-33.4582,-55.0851,320.0,1.1,1.0,2024-08-14,1823,Aqua,MODIS,80,61.03,293.7,18.4,D,0,2024
-33.46,-55.0963,316.2,1.1,1.0,2024-08-14,1823,Aqua,MODIS,77,61.03,293.4,14.7,D,0,2024
-32.8141,-54.8275,303.1,1.1,1.0,2024-08-14,1823,Aqua,MODIS,55,61.03,292.2,4.8,D,0,2024
-32.7284,-55.266,308.8,1.1,1.0,2024-08-14,1823,Aqua,MODIS,68,61.03,291.6,9.5,D,0,2024
-32.7523,-55.6527,307.5,1.0,1.0,2024-08-14,1823,Aqua,MODIS,65,61.03,292.1,7.8,D,0,2024
-32.754,-55.6635,309.8,1.0,1.0,2024-08-14,1823,Aqua,MODIS,69,61.03,292.0,9.3,D,0,2024
-32.5532,-58.1397,303.4,1.0,1.0,2024-08-14,1824,Aqua,MODIS,43,61.03,293.1,4.1,D,0,2024
-32.5547,-58.1505,318.8,1.0,1.0,2024-08-14,1824,Aqua,MODIS,0,61.03,294.3,16.0,D,0,2024
-31.9895,-57.6558,309.2,1.0,1.0,2024-08-14,1824,Aqua,MODIS,65,61.03,296.2,7.5,D,0,2024
-31.5514,-57.7515,308.4,1.0,1.0,2024-08-14,1824,Aqua,MODIS,62,61.03,295.6,5.4,D,0,2024
-31.5425,-57.7532,312.4,1.0,1.0,2024-08-14,1824,Aqua,MODIS,69,61.03,296.1,8.4,D,0,2024
-31.5122,-57.9262,319.1,1.0,1.0,2024-08-14,1824,Aqua,MODIS,77,61.03,297.2,15.1,D,0,2024
-30.3465,-57.6299,308.5,1.0,1.0,2024-08-14,1824,Aqua,MODIS,47,61.03,297.9,5.3,D,0,2024
-34.0295,-55.1572,304.5,1.0,1.0,2024-08-15,1259,Terra,MODIS,59,61.03,288.4,6.7,D,0,2024
-34.7065,-54.5623,306.0,1.0,1.0,2024-08-15,1300,Terra,MODIS,63,61.03,287.4,7.6,D,0,2024
-30.6672,-56.4212,310.5,1.2,1.1,2024-08-16,1807,Aqua,MODIS,70,61.03,280.5,14.6,D,0,2024
-30.3411,-57.5553,307.7,2.7,1.6,2024-08-26,1347,Terra,MODIS,66,61.03,286.7,38.4,D,0,2024
-34.0994,-57.6173,326.5,1.1,1.1,2024-08-26,1817,Aqua,MODIS,84,61.03,291.3,30.4,D,0,2024
-33.7194,-57.8233,305.5,1.2,1.1,2024-08-26,1818,Aqua,MODIS,62,61.03,290.6,8.0,D,0,2024
-31.5662,-57.9557,307.4,1.1,1.1,2024-08-26,1818,Aqua,MODIS,65,61.03,295.0,7.1,D,0,2024
-30.4767,-57.7049,310.6,1.1,1.0,2024-08-26,1818,Aqua,MODIS,70,61.03,292.7,10.3,D,0,2024
-30.4781,-57.716,308.5,1.1,1.0,2024-08-26,1818,Aqua,MODIS,67,61.03,292.5,8.6,D,0,2024
-33.2568,-57.9862,303.9,1.4,1.2,2024-08-28,1330,Terra,MODIS,56,61.03,288.5,8.9,D,0,2024
-33.2672,-57.9878,306.7,1.4,1.2,2024-08-28,1330,Terra,MODIS,64,61.03,288.4,11.9,D,0,2024
-33.7167,-57.4992,304.6,2.0,1.4,2024-08-28,1800,Aqua,MODIS,59,61.03,291.9,13.0,D,0,2024
-34.555,-55.1377,305.4,1.4,1.2,2024-08-28,1800,Aqua,MODIS,61,61.03,291.8,10.6,D,0,2024
-33.9421,-58.318,316.4,2.3,1.5,2024-08-28,1800,Aqua,MODIS,68,61.03,284.2,47.8,D,0,2024
-33.464,-53.931,308.2,1.2,1.1,2024-08-28,1800,Aqua,MODIS,67,61.03,291.3,10.4,D,0,2024
-33.4542,-53.9327,311.0,1.2,1.1,2024-08-28,1800,Aqua,MODIS,71,61.03,290.9,13.0,D,0,2024
-33.4557,-54.8431,306.9,1.4,1.2,2024-08-28,1800,Aqua,MODIS,64,61.03,291.3,10.7,D,0,2024
-33.7186,-57.5207,301.9,2.0,1.4,2024-08-28,1800,Aqua,MODIS,50,61.03,289.8,8.8,D,0,2024
-33.46,-54.8477,304.2,1.4,1.2,2024-08-28,1800,Aqua,MODIS,58,61.03,291.1,8.1,D,0,2024
-33.7269,-57.5027,304.6,2.0,1.4,2024-08-28,1800,Aqua,MODIS,59,61.03,291.3,13.0,D,0,2024
-33.3169,-54.675,301.2,1.3,1.1,2024-08-28,1800,Aqua,MODIS,46,61.03,290.4,5.8,D,0,2024
-33.3185,-54.689,304.8,1.3,1.1,2024-08-28,1800,Aqua,MODIS,60,61.03,290.7,9.0,D,0,2024
-32.758,-55.1346,316.8,1.4,1.2,2024-08-28,1800,Aqua,MODIS,77,61.03,292.6,20.8,D,0,2024
-31.4782,-56.2803,305.1,1.5,1.2,2024-08-28,1801,Aqua,MODIS,61,61.03,292.8,9.7,D,0,2024
-30.226,-57.5828,327.8,1.8,1.3,2024-08-28,1801,Aqua,MODIS,64,61.03,296.1,56.6,D,0,2024
-33.5881,-58.1652,303.9,1.1,1.1,2024-08-29,1840,Aqua,MODIS,57,61.03,290.8,5.6,D,0,2024
-30.2984,-57.4492,308.0,1.6,1.2,2024-09-02,1334,Terra,MODIS,63,61.03,291.8,14.9,D,0,2024
-30.3001,-57.4325,309.3,1.6,1.3,2024-09-02,1334,Terra,MODIS,68,61.03,291.5,16.6,D,0,2024
-32.6915,-57.6109,306.5,1.6,1.3,2024-09-02,1806,Aqua,MODIS,63,61.03,293.1,11.9,D,0,2024
-32.6161,-57.44,309.3,1.6,1.2,2024-09-02,1806,Aqua,MODIS,68,61.03,292.4,15.0,D,0,2024
-31.5628,-57.9608,319.2,1.4,1.2,2024-09-03,1846,Aqua,MODIS,58,61.03,298.0,22.1,D,0,2024
-30.6778,-56.4199,306.3,1.9,1.3,2024-09-03,1847,Aqua,MODIS,57,61.03,292.5,12.4,D,0,2024
-30.3241,-57.6129,320.2,1.6,1.2,2024-09-03,1847,Aqua,MODIS,59,61.03,294.9,27.7,D,0,2024
-34.0335,-55.1603,321.1,1.1,1.0,2024-09-05,1828,Aqua,MODIS,81,61.03,293.0,21.4,D,0,2024
-34.0354,-55.1719,310.2,1.1,1.0,2024-09-05,1828,Aqua,MODIS,70,61.03,292.8,10.9,D,0,2024
-33.9862,-56.6832,311.6,1.0,1.0,2024-09-05,1828,Aqua,MODIS,72,61.03,293.1,9.9,D,0,2024
-33.9481,-57.1632,304.5,1.0,1.0,2024-09-05,1828,Aqua,MODIS,59,61.03,292.3,5.1,D,0,2024
-34.0058,-58.2745,304.1,1.0,1.0,2024-09-05,1828,Aqua,MODIS,31,61.03,288.5,4.4,D,2,2024
-33.5038,-56.6644,325.6,1.0,1.0,2024-09-05,1828,Aqua,MODIS,84,61.03,294.8,22.5,D,0,2024
-33.1658,-54.9565,303.3,1.1,1.1,2024-09-05,1828,Aqua,MODIS,55,61.03,292.7,5.7,D,0,2024
-33.1678,-54.9686,313.4,1.1,1.1,2024-09-05,1828,Aqua,MODIS,74,61.03,293.3,13.9,D,0,2024
-32.96,-54.6938,309.2,1.2,1.1,2024-09-05,1829,Aqua,MODIS,68,61.03,291.6,10.1,D,0,2024
-32.5968,-54.2722,304.6,1.3,1.1,2024-09-05,1829,Aqua,MODIS,59,61.03,292.4,6.5,D,0,2024
-32.397,-53.9011,314.3,1.3,1.1,2024-09-05,1829,Aqua,MODIS,75,61.03,292.0,18.3,D,0,2024
-32.5406,-54.8401,304.2,1.2,1.1,2024-09-05,1829,Aqua,MODIS,58,61.03,292.1,6.3,D,0,2024
-32.0361,-55.6344,307.7,1.1,1.1,2024-09-05,1829,Aqua,MODIS,66,61.03,292.9,8.2,D,0,2024
-31.9197,-57.9168,308.9,1.0,1.0,2024-09-05,1829,Aqua,MODIS,61,61.03,295.9,6.3,D,0,2024
-32.8997,-57.7662,302.2,1.2,1.1,2024-09-06,1259,Terra,MODIS,51,61.03,276.1,9.4,D,0,2024
-34.2942,-54.5015,312.1,1.0,1.0,2024-09-07,1811,Aqua,MODIS,72,61.03,294.1,9.9,D,0,2024
-34.2957,-54.5128,303.0,1.0,1.0,2024-09-07,1811,Aqua,MODIS,48,61.03,292.3,3.5,D,0,2024
-34.2592,-56.6136,303.6,1.3,1.1,2024-09-07,1811,Aqua,MODIS,48,61.03,292.2,5.3,D,0,2024
-33.2447,-53.9421,306.2,1.0,1.0,2024-09-07,1811,Aqua,MODIS,57,61.03,294.4,5.0,D,0,2024
-33.1685,-55.0849,306.0,1.1,1.0,2024-09-07,1811,Aqua,MODIS,55,61.03,295.1,4.9,D,0,2024
-31.9031,-55.2335,313.9,1.1,1.0,2024-09-07,1811,Aqua,MODIS,72,61.03,295.3,11.0,D,0,2024
-34.3812,-57.4123,320.2,1.2,1.1,2024-09-12,1816,Aqua,MODIS,80,61.03,293.4,22.1,D,0,2024
-32.7504,-57.7091,302.7,1.2,1.1,2024-09-12,1816,Aqua,MODIS,51,61.03,292.1,5.5,D,0,2024
-34.2054,-55.2669,306.2,1.6,1.3,2024-09-14,1758,Aqua,MODIS,63,61.03,292.6,13.5,D,0,2024
-34.2072,-55.2846,309.5,1.6,1.3,2024-09-14,1758,Aqua,MODIS,69,61.03,292.9,17.9,D,0,2024
-31.6031,-57.5362,305.5,1.0,1.0,2024-09-16,1306,Terra,MODIS,48,61.03,293.1,4.2,D,0,2024
-32.3753,-54.1655,301.3,1.1,1.1,2024-09-16,1307,Terra,MODIS,46,61.03,291.1,3.7,D,2,2024
-32.2433,-57.9322,304.8,1.0,1.0,2024-09-16,1307,Terra,MODIS,56,61.03,292.9,5.6,D,0,2024
-33.8796,-57.307,314.1,1.0,1.0,2024-09-16,1307,Terra,MODIS,74,61.03,291.8,11.3,D,0,2024
-33.8647,-57.4695,304.8,1.0,1.0,2024-09-16,1307,Terra,MODIS,60,61.03,291.8,5.1,D,0,2024
-34.3646,-56.2286,310.8,1.0,1.0,2024-09-16,1307,Terra,MODIS,70,61.03,291.2,9.4,D,0,2024
-34.3708,-57.3522,303.8,1.0,1.0,2024-09-16,1307,Terra,MODIS,57,61.03,291.8,4.8,D,0,2024
-33.6318,-57.3217,324.7,1.1,1.0,2024-09-17,1821,Aqua,MODIS,83,61.03,292.5,23.4,D,0,2024
-33.6333,-57.3331,309.1,1.1,1.0,2024-09-17,1821,Aqua,MODIS,68,61.03,291.0,8.1,D,0,2024
-31.5667,-57.9571,317.0,1.1,1.0,2024-09-17,1821,Aqua,MODIS,70,61.03,303.9,9.6,D,0,2024
-30.2963,-57.5783,325.3,1.0,1.0,2024-09-17,1822,Aqua,MODIS,80,61.03,301.7,18.0,D,0,2024
-30.2978,-57.589,340.6,1.0,1.0,2024-09-17,1822,Aqua,MODIS,91,61.03,302.3,40.4,D,0,2024
-30.3447,-57.5565,309.9,1.8,1.3,2024-09-18,1248,Terra,MODIS,65,61.03,293.7,14.8,D,0,2024
-32.6004,-58.0298,308.5,1.7,1.3,2024-09-18,1249,Terra,MODIS,66,61.03,293.8,15.0,D,0,2024
-34.1979,-54.9501,308.4,1.1,1.0,2024-09-18,1249,Terra,MODIS,67,61.03,290.4,8.5,D,0,2024
-34.7136,-56.3972,306.6,1.3,1.1,2024-09-18,1249,Terra,MODIS,55,61.03,291.7,8.9,D,0,2024
-34.716,-56.3837,302.7,1.3,1.1,2024-09-18,1249,Terra,MODIS,39,61.03,291.7,5.6,D,0,2024
-34.7126,-56.3884,305.4,2.5,1.5,2024-09-18,1900,Aqua,MODIS,47,61.03,294.5,12.4,D,0,2024
-30.3191,-57.5841,312.9,2.7,1.6,2024-09-18,1902,Aqua,MODIS,55,61.03,299.7,20.7,D,0,2024
-34.7213,-56.4026,326.9,1.8,1.3,2024-09-19,1329,Terra,MODIS,85,61.03,290.2,59.0,D,0,2024
-32.7502,-55.1234,308.1,1.7,1.3,2024-09-20,1843,Aqua,MODIS,64,61.03,296.4,11.6,D,0,2024
-33.6173,-58.0695,311.1,1.0,1.0,2024-09-27,1830,Aqua,MODIS,61,61.03,299.9,6.6,D,0,2024
-31.3195,-57.7946,306.7,1.0,1.0,2024-09-27,1831,Aqua,MODIS,48,61.03,296.6,4.0,D,0,2024
-34.2975,-54.5159,308.7,1.0,1.0,2024-09-28,1258,Terra,MODIS,67,61.03,291.3,7.7,D,0,2024
-34.3065,-54.5177,306.4,1.0,1.0,2024-09-28,1258,Terra,MODIS,59,61.03,290.0,6.3,D,0,2024
-30.3318,-57.6036,328.9,1.3,1.1,2024-09-29,1813,Aqua,MODIS,82,61.03,299.2,31.7,D,0,2024
-30.3334,-57.6169,322.6,1.3,1.1,2024-09-29,1813,Aqua,MODIS,66,61.03,299.7,21.0,D,0,2024
-34.0887,-57.8272,305.8,1.0,1.0,2024-10-02,1834,Aqua,MODIS,59,61.03,293.7,4.7,D,0,2024
-32.5525,-57.9793,317.2,1.0,1.0,2024-10-02,1835,Aqua,MODIS,75,61.03,293.7,14.2,D,0,2024
-31.9222,-57.4874,317.0,1.0,1.0,2024-10-02,1835,Aqua,MODIS,75,61.03,296.0,13.5,D,0,2024
-30.3383,-57.5321,337.7,1.1,1.0,2024-10-02,1835,Aqua,MODIS,90,61.03,296.6,41.4,D,0,2024
-31.0068,-57.6598,308.3,1.1,1.1,2024-10-03,1301,Terra,MODIS,31,61.03,292.1,7.5,D,0,2024
-31.1432,-57.8366,314.4,1.1,1.1,2024-10-03,1301,Terra,MODIS,75,61.03,291.8,14.5,D,0,2024
-31.1451,-57.8247,303.5,1.1,1.1,2024-10-03,1301,Terra,MODIS,56,61.03,292.2,5.2,D,0,2024
-33.2292,-54.3799,301.0,1.0,1.0,2024-10-03,1301,Terra,MODIS,30,61.03,290.5,3.2,D,2,2024
-34.126,-57.8192,304.7,1.1,1.0,2024-10-03,1302,Terra,MODIS,56,61.03,293.7,5.0,D,0,2024
-34.5121,-57.0027,306.9,1.0,1.0,2024-10-03,1302,Terra,MODIS,46,61.03,294.5,6.6,D,0,2024
-31.572,-57.9534,304.8,2.2,1.4,2024-10-04,1341,Terra,MODIS,44,61.03,291.1,17.1,D,0,2024
-34.4838,-54.3351,303.6,1.0,1.0,2024-10-04,1816,Aqua,MODIS,37,61.03,291.3,3.0,D,2,2024
-34.6469,-55.673,309.1,1.1,1.0,2024-10-04,1816,Aqua,MODIS,68,61.03,296.6,7.4,D,0,2024
-34.1292,-57.8354,310.5,1.3,1.1,2024-10-04,1816,Aqua,MODIS,65,61.03,298.6,9.6,D,0,2024
-33.6076,-58.4042,312.7,1.4,1.2,2024-10-04,1817,Aqua,MODIS,52,61.03,298.9,12.6,D,0,2024
-32.7219,-54.3169,309.1,1.0,1.0,2024-10-04,1817,Aqua,MODIS,66,61.03,294.2,7.3,D,0,2024
-30.2561,-57.5802,319.7,1.0,1.0,2024-10-13,1309,Terra,MODIS,75,61.03,297.8,12.6,D,0,2024
-30.2577,-57.5699,325.3,1.0,1.0,2024-10-13,1309,Terra,MODIS,81,61.03,296.5,18.6,D,0,2024
-30.4249,-57.7072,308.5,4.0,1.9,2024-10-13,1745,Aqua,MODIS,0,61.03,294.0,28.6,D,0,2024
-33.0683,-56.1613,318.8,1.5,1.2,2024-10-16,1807,Aqua,MODIS,73,61.03,298.6,21.0,D,0,2024
-32.3695,-54.1672,311.1,1.1,1.1,2024-10-16,1807,Aqua,MODIS,42,61.03,299.8,7.3,D,2,2024
-34.0318,-55.1629,323.3,1.3,1.1,2024-10-18,1313,Terra,MODIS,81,61.03,293.5,24.9,D,0,2024
-34.2932,-54.5309,327.1,1.1,1.0,2024-10-19,1828,Aqua,MODIS,81,61.03,301.6,22.8,D,0,2024
-34.295,-54.5423,328.8,1.1,1.0,2024-10-19,1828,Aqua,MODIS,83,61.03,299.8,25.3,D,0,2024
-34.1609,-57.7389,321.2,1.0,1.0,2024-10-19,1828,Aqua,MODIS,73,61.03,301.0,11.9,D,0,2024
-34.1624,-57.75,351.4,1.0,1.0,2024-10-19,1828,Aqua,MODIS,96,61.03,304.8,60.4,D,0,2024
-33.0451,-57.8523,318.8,1.0,1.0,2024-10-19,1828,Aqua,MODIS,58,61.03,304.1,10.2,D,0,2024
-30.2983,-57.4566,312.3,1.8,1.3,2024-10-21,1334,Terra,MODIS,53,61.03,296.2,12.3,D,0,2024
-30.3002,-57.4376,315.0,1.8,1.3,2024-10-21,1334,Terra,MODIS,61,61.03,296.8,17.1,D,0,2024
-34.3758,-56.4966,312.0,2.4,1.5,2024-10-21,1335,Terra,MODIS,56,61.03,297.5,17.6,D,0,2024
-34.1549,-57.752,317.5,1.7,1.3,2024-10-21,1810,Aqua,MODIS,55,61.03,299.0,18.9,D,0,2024
-32.9002,-57.2303,312.0,1.5,1.2,2024-10-22,1850,Aqua,MODIS,19,61.03,292.4,7.0,D,0,2024
-30.2921,-57.451,324.2,1.1,1.0,2024-10-23,1316,Terra,MODIS,72,61.03,298.6,15.2,D,0,2024
-30.2935,-57.4401,326.2,1.1,1.0,2024-10-23,1316,Terra,MODIS,74,61.03,299.9,18.0,D,0,2024
-34.7249,-55.9624,306.9,1.2,1.1,2024-10-26,1813,Aqua,MODIS,27,61.03,295.8,6.0,D,2,2024
-34.3826,-55.2344,305.5,1.1,1.1,2024-10-26,1813,Aqua,MODIS,23,61.03,294.6,4.4,D,2,2024
-31.7126,-55.9788,310.2,1.4,1.2,2024-10-28,1320,Terra,MODIS,24,61.03,298.5,8.5,D,2,2024
-32.3718,-54.1606,309.3,1.9,1.3,2024-10-28,1320,Terra,MODIS,61,61.03,297.6,13.4,D,2,2024
-32.5741,-57.6774,316.2,1.2,1.1,2024-10-28,1320,Terra,MODIS,66,61.03,298.0,11.7,D,0,2024
-32.8084,-56.5157,309.9,1.4,1.2,2024-10-28,1320,Terra,MODIS,0,61.03,298.2,7.1,D,2,2024
-33.2333,-54.3879,308.0,1.9,1.3,2024-10-28,1320,Terra,MODIS,53,61.03,296.8,10.6,D,2,2024
-33.254,-58.0282,311.5,1.2,1.1,2024-10-28,1320,Terra,MODIS,42,61.03,299.1,6.4,D,2,2024
-33.5183,-56.8908,308.8,1.3,1.1,2024-10-28,1320,Terra,MODIS,51,61.03,297.8,6.3,D,2,2024
-34.0332,-55.1716,312.9,1.7,1.3,2024-10-28,1321,Terra,MODIS,65,61.03,297.2,16.1,D,0,2024
-34.0994,-56.2187,309.0,1.5,1.2,2024-10-28,1321,Terra,MODIS,48,61.03,297.5,6.4,D,2,2024
-33.998,-58.2851,310.3,1.2,1.1,2024-10-28,1321,Terra,MODIS,41,61.03,298.0,5.6,D,2,2024
-34.5267,-56.2787,308.7,1.5,1.2,2024-10-28,1321,Terra,MODIS,55,61.03,296.9,7.6,D,2,2024
-34.7195,-55.9527,307.9,1.6,1.2,2024-10-28,1321,Terra,MODIS,49,61.03,296.3,7.6,D,2,2024
-34.7255,-56.2223,309.8,1.5,1.2,2024-10-28,1321,Terra,MODIS,37,61.03,296.7,7.9,D,2,2024
-34.3785,-55.2444,311.5,2.1,1.4,2024-10-28,1755,Aqua,MODIS,43,61.03,299.3,16.8,D,2,2024
-33.2368,-54.3865,311.9,1.8,1.3,2024-10-28,1756,Aqua,MODIS,56,61.03,299.8,14.2,D,2,2024
-34.3396,-55.1697,317.4,1.1,1.1,2024-10-29,1835,Aqua,MODIS,67,61.03,303.9,10.1,D,0,2024
-34.3323,-55.1843,326.5,1.1,1.1,2024-10-29,1835,Aqua,MODIS,79,61.03,304.4,21.3,D,0,2024
-34.0528,-54.5818,332.3,1.2,1.1,2024-10-29,1835,Aqua,MODIS,84,61.03,300.7,35.4,D,0,2024
-32.4998,-56.9468,319.2,1.0,1.0,2024-10-29,1836,Aqua,MODIS,71,61.03,304.7,11.6,D,0,2024
-31.5999,-54.6639,311.2,1.3,1.1,2024-10-29,1836,Aqua,MODIS,57,61.03,300.0,8.4,D,0,2024
-32.1267,-58.0131,313.8,1.1,1.0,2024-10-30,1302,Terra,MODIS,52,61.03,301.7,7.0,D,0,2024
-34.3782,-55.2418,309.1,1.0,1.0,2024-10-30,1302,Terra,MODIS,46,61.03,298.2,4.0,D,2,2024
-34.3797,-55.2307,309.1,1.0,1.0,2024-10-30,1302,Terra,MODIS,36,61.03,298.4,3.9,D,2,2024
-34.3826,-55.2084,310.1,1.0,1.0,2024-10-30,1302,Terra,MODIS,53,61.03,299.1,5.1,D,0,2024
-31.5826,-54.6453,312.1,1.0,1.0,2024-10-31,1818,Aqua,MODIS,51,61.03,297.1,4.6,D,0,2024
-31.5841,-54.6557,317.6,1.0,1.0,2024-10-31,1818,Aqua,MODIS,60,61.03,301.9,8.8,D,0,2024
-33.2275,-54.3846,311.2,1.2,1.1,2024-11-04,1305,Terra,MODIS,45,61.03,297.7,5.7,D,2,2024
-34.3767,-55.2371,313.2,1.1,1.0,2024-11-04,1306,Terra,MODIS,66,61.03,296.3,7.3,D,2,2024
-34.3809,-55.2392,310.7,1.0,1.0,2024-11-05,1820,Aqua,MODIS,46,61.03,300.1,5.3,D,2,2024
-33.2541,-58.0319,313.7,1.3,1.1,2024-11-05,1820,Aqua,MODIS,56,61.03,303.2,9.4,D,2,2024
-30.3243,-57.4057,308.7,1.6,1.3,2024-11-06,1247,Terra,MODIS,10,61.03,292.4,7.2,D,0,2024
-33.065,-58.0489,338.5,2.5,1.5,2024-11-07,1802,Aqua,MODIS,90,61.03,301.4,130.0,D,0,2024
-33.0672,-58.0756,314.3,2.5,1.5,2024-11-07,1802,Aqua,MODIS,58,61.03,301.2,21.0,D,0,2024
-33.2283,-54.3805,310.4,1.3,1.1,2024-11-09,1309,Terra,MODIS,56,61.03,296.4,8.1,D,2,2024
-33.2383,-54.382,309.3,1.3,1.1,2024-11-09,1309,Terra,MODIS,34,61.03,296.2,6.8,D,2,2024
-34.3801,-55.2346,311.6,1.2,1.1,2024-11-09,1309,Terra,MODIS,30,61.03,296.5,6.9,D,2,2024
